image_file, comment_number,caption,id
1143882946.jpg, 1, A woman with a helmet and a backpack walks next to her bike .,442
1143882946.jpg, 2, A woman in a helmet rides her bike behind a car .,442
1143882946.jpg, 3, Women with bike and helmet wait for traffic .,442
1143882946.jpg, 4, A lady wearing a helmet holding a bike .,442
114410209.jpg, 0, A person wearing a short-sleeved light blue shirt over a long-sleeved white shirt and blue jeans is holding a long-lensed camera to his face while standing next to a red colored railroad car .,443
114410209.jpg, 1, A young man standing in front of a red freight car holding a camera and taking a photo .,443
114410209.jpg, 2," A boy standing in front of a red box car , is taking a photo .",443
114410209.jpg, 3, Man photographing red railroad car with large camera lens .,443
114410209.jpg, 4, Man with camera standing beside a train .,443
1144288288.jpg, 0, A woman wearing a white hat and shirt is jogging down a street with a plant store on the corner .,444
1144288288.jpg, 1, A woman in a white shirt and blue shorts is wearing headphones .,444
1144288288.jpg, 2, A man in shorts is jogging along a street with a headset .,444
1144288288.jpg, 3, A person in blue shorts and wearing a Walkman jogs .,444
1144288288.jpg, 4, A woman walks on a street wearing headphones .,444
114474325.jpg, 0, Odd looking young adult playing around a large tree that has big roots .,445
114474325.jpg, 1, A guy with five girls out climbing on an old tree in a park area .,445
114474325.jpg, 2, People wearing costumes standing in front of a large tree .,445
114474325.jpg, 3, A man and a woman play on a tree while others look on .,445
114474325.jpg, 4, People play on a big tree .,445
1144865997.jpg, 0, A group of people standing on the lawn in front of a building .,446
1144865997.jpg, 1, Many people in blue jeans stand in front of a white church .,446
1144865997.jpg, 2, A large group of people stand outside of a church .,446
1144865997.jpg, 3, Family members standing outside a home .,446
1144865997.jpg, 4, People standing outside of a building .,446
1144874057.jpg, 0, Six people are standing in a concrete block building with a piece of plastic and a green basket on the floor .,447
1144874057.jpg, 1, A man in a white long-sleeve shirt and black cap holding a bottled drink under his arm .,447
1144874057.jpg, 2, A group of people standing in a circle on plastic liner .,447
1144874057.jpg, 3, Several people are dividing up painting supplies .,447
1144874057.jpg, 4, A group of young people are in a garage,447
1144885633.jpg, 0," Three young men read the plaque on a wooden cross in a rocky landscape , one young man is talking on his cellphone .",448
1144885633.jpg, 1, Three men stand near a large wooden cross overlooking a desert mountain .,448
1144885633.jpg, 2, Three men are looking at a sign on a cross in a canyon .,448
1144885633.jpg, 3, Three young males are standing in front of a cross .,448
1144885633.jpg, 4, three men look at a sign .,448
1144946743.jpg, 0, A young girl with glasses is kneeling on a stone ledge in front of a mud-filled bucket .,449
1144946743.jpg, 1," A little girl kneels on a ledge at the edge of a fence , with a bucket in front of her .",449
1144946743.jpg, 2, A young girl with brown hair and glasses is kneeling near a bucket and fence .,449
1144946743.jpg, 3, A young lady sits in front of a fence with a bucket .,449
1144946743.jpg, 4, A girl with dirty hands seems to be happy outside .,449
1145145003.jpg, 0, A person trying desperately not to be photographed by putting their sweater over their head as they compute .,450
1145145003.jpg, 1, A person wearing red pants hides their head under a black jacket in front of a desk with many computers .,450
1145145003.jpg, 2," The woman tries to hide from work under a black sweatshirt , but her red corduroy pants give her away .",450
1145145003.jpg, 3, A person with red pants with cover over her head sitting in front of multiple computers .,450
1145145003.jpg, 4, A child is hiding under a sweater in a chair .,450
1145718750.jpg, 0," A young man wearing a baseball cap brushes at the base of a statue of Jesus Christ , during the day .",451
1145718750.jpg, 1, A young boy dusts and cleans bronze statues at his summer job .,451
1145718750.jpg, 2, A young man cleaning a statue with a brush .,451
1145718750.jpg, 3, A man in a red shirt is painting a statue .,451
1145718750.jpg, 4, A person wearing a hat cleaning a statute .,451
1145722716.jpg, 0, Three male figures of different ages stand next to some rocks as they are dwarfed by a large upright wooden cross .,452
1145722716.jpg, 1, Two young men clutch rags in their hands as a elderly man tells them how to clean the large cross .,452
1145722716.jpg, 2, Two younger boys are standing in front of an older man in front of a large wooden cross .,452
1145722716.jpg, 3, Two young men and an older man are standing in front of a big wooden cross .,452
1145722716.jpg, 4, Two men listening intently to a local underneath a landmark .,452
1145730606.jpg, 0, Someone is holding a young women on their shoulders for her to be able to reach the area she would like to use a wire brush to scrape off peeling paint .,453
1145730606.jpg, 1, A woman is holding a cleaning brush while someone is holding her up over a door frame .,453
1145730606.jpg, 2, A woman sits on someone 's shoulders while using a wire brush on a door frame .,453
1145730606.jpg, 3, A woman sits on a man 's shoulders using a heavy brush as a hammer .,453
1145730606.jpg, 4, A girl is sitting on someone 's shoulders in front of a green wall .,453
1145755142.jpg, 0," A man is standing on a ladder in front of a cross , while a person is holding the ladder .",454
1145755142.jpg, 1, 4 men are working on ladders cutting off tree branches .,454
1145755142.jpg, 2, Group setting up a wooden cross near a large boulder .,454
1145755142.jpg, 3," Men standing around , and working on ladders .",454
1145755142.jpg, 4, A group of men climb ladders outdoors .,454
1145770960.jpg, 0," A child and a man sit on the ground together , ready to use paintbrushes and a bucket .",455
1145770960.jpg, 1, A man in a hat is sitting next to a little boy and next to a metal bucket .,455
1145770960.jpg, 2, A young boy picks up a paintbrush and grins .,455
1145770960.jpg, 3, A man and a child with a bucket of paint .,455
1145770960.jpg, 4, A man and a child painting a post .,455
1145781754.jpg, 0, Four men with baseball caps and logo t-shirts laughing together at a table .,456
1145781754.jpg, 1, Four men in white shirts and baseball caps sitting around a table .,456
1145781754.jpg, 2," Four men in white T-shirts , blue jeans , and hats talking .",456
1145781754.jpg, 3, A group of friends converse around a table .,456
1145781754.jpg, 4, A group of friends talk around a table .,456
1145810912.jpg, 0, A boy works on a log that he is using for a project .,457
1145810912.jpg, 1, A boy in a red and blue shirt painting a log .,457
1145810912.jpg, 2, Child in red and blue shirt painting a log .,457
1145810912.jpg, 3, A boy looking at a chopped log .,457
1145810912.jpg, 4, A child using a woodworking tool,457
1146490295.jpg, 0, A man in a white shirt is talking with two men and two women sitting on a bench .,458
1146490295.jpg, 1, Man with gray hair telling a story to a group of younger people on a bench .,458
1146490295.jpg, 2, An old man is talking to a group of people sitting on a bench .,458
1146490295.jpg, 3, A man shakes his arm at a group of people seated on a bench .,458
1146490295.jpg, 4, People talking together as they sit on a bench .,458
1146938063.jpg, 0," Two men talk while the one on the right holds in his left arm , and the one on the right holds a notebook behind him , they are in a field .",459
1146938063.jpg, 1, The man in the white shirt is listening to the man in the blue shirt .,459
1146938063.jpg, 2," Two men , one black , one white , are holding books and talking .",459
1146938063.jpg, 3," Two men carrying books , walking and talking in a field .",459
1146938063.jpg, 4, Two people are standing in a field holding some books .,459
114715590.jpg, 0," Young male wearing a hoodie , is performing stunts on his skateboard .",460
114715590.jpg, 1, A man in a white hoodie doing an skateboard trick on two stairs .,460
114715590.jpg, 2," A skateboarder is does an "" ollie "" down a couple of stairs .",460
114715590.jpg, 3, A person doing a skateboard flip next to a black trashcan .,460
114715590.jpg, 4, A man is skateboarding down 2 stairs .,460
114722877.jpg, 0," a man wearing a blue shirt , standing on the railroad is taking picture of the bridge .",461
114722877.jpg, 1, A man standing on a railroad track taking a picture of the water between two bridges .,461
114722877.jpg, 2, A man standing on a railroad track looking through his binoculars at a river .,461
114722877.jpg, 3, A woman is taking a photo of a bridge while standing on the train tracks .,461
114722877.jpg, 4, A person standing on railroad tracks in front of two bridges .,461
1147391743.jpg, 0, A family in an African village sits outside of their home on the ground .,462
1147391743.jpg, 1, A group of indigenous people relaxing outside of their hut .,462
1147391743.jpg, 2, Numerous people sitting on the ground near a straw hut .,462
1147391743.jpg, 3, Multiple people are sitting in outside of a hut .,462
1147391743.jpg, 4, Several African women sit in front of a hut .,462
1148095714.jpg, 0, A young dark-skinned child in a long blue coat is chasing a ball .,463
1148095714.jpg, 1, A little boy in a suit jacket is playing with a ball .,463
1148095714.jpg, 2, Black boy in sandals playing with a ball in the grass,463
1148095714.jpg, 3, A kid may be playing soccer while in a suit .,463
1148095714.jpg, 4, A young african boy kicking a ball .,463
1148238960.jpg, 0, People on bicycles waiting at an intersection .,464
1148238960.jpg, 1, Bicyclists are standing at an intersection .,464
1148238960.jpg, 2, Bicyclists waiting at an intersection .,464
1148238960.jpg, 3, People waiting at a light on bikes .,464
1148238960.jpg, 4, three bikers stop in town .,464
1148889628.jpg, 0, A construction worker in jeans is standing on a scaffold holding on to a metal frame with a city backdrop .,465
1148889628.jpg, 1, Workman standing on scaffolding against the New York City skyline .,465
1148889628.jpg, 2, A man stands on a scaffold his back facing away looking at a city .,465
1148889628.jpg, 3, A construction worker is building scaffolding for the job .,465
1148889628.jpg, 4, A construction worker assembles a scaffold .,465
1149097018.jpg, 0, A little baby dressed in green and yellow wearing a bib cries .,466
1149097018.jpg, 1, A baby wearing a green bib with a frog on it is crying .,466
1149097018.jpg, 2, Baby wears green frog big and makes grotesque face .,466
1149097018.jpg, 3, An infant in a green outfit is expressing emotion .,466
1149097018.jpg, 4, An infant lays on a bed with it 's mouth open .,466
1149179852.jpg, 0, A man without a shirt on is guiding a large brown horse pulling a green and yellow wagon .,467
1149179852.jpg, 1, The shirtless man is walking the Shetland pony and carriage down the street .,467
1149179852.jpg, 2, A shirtless man escorts a horse pulling a carriage along a paved road .,467
1149179852.jpg, 3, Shirtless man leading a small horse-drawn covered wagon down a road,467
1149179852.jpg, 4, A shirtless man leading a horse that is pulling a carriage .,467
1149286224.jpg, 0, There is a shirtless toned white man standing on a balcony of a construction site and holding some sort of tool .,468
1149286224.jpg, 1, A shirtless man leaning off scaffolding surrounded by hanging yellow fabric .,468
1149286224.jpg, 2, A guy standing outside with no shirt on looking up at the building .,468
1149286224.jpg, 3, a shirtless man leans over a balcony looking platform .,468
1149286224.jpg, 4, Man on scaffolding with yellow background .,468
114939325.jpg, 0, A girl wearing flip-flop sandals swinging on a swing set in a park underneath fluffy white clouds .,469
114939325.jpg, 1, A woman in a pink jacket is swinging on a swing-set with some trees in the background .,469
114939325.jpg, 2, The young girl is swinging high above the ground on a nice summer day .,469
114939325.jpg, 3, A young woman plays on a swing set while trees sway in the background .,469
114939325.jpg, 4, A young girl swinging very high on playground swing set .,469
114941694.jpg, 0," One man , airborne , wearing an orange sweatshirt and blue jeans , does a skateboarding trick .",470
114941694.jpg, 1, A young man does a skateboard trick off of a concrete bench .,470
114941694.jpg, 2, Man is orange hoodie doing a skateboard trick .,470
114941694.jpg, 3, Young man in an orange hoodie skateboarding .,470
114941694.jpg, 4, A skateboarding kid doing an ollie .,470
114949897.jpg, 0," A child practices hitting a baseball into a net , while two adult men watch .",471
114949897.jpg, 1, The man is holding the net for the boy playing baseball .,471
114949897.jpg, 2, A man holds a net while a boys bats a ball into it .,471
114949897.jpg, 3, A boy hits a ball off of a tee ball into to net .,471
114949897.jpg, 4, Three people put up a batting cage .,471
114954667.jpg, 0, An Elderly man crouches to lift the covering off the grill wear several shish kabab are grilling .,472
114954667.jpg, 1, An older man in a blue paisley shirt looks at 7 shish kabobs on a small grill .,472
114954667.jpg, 2, A man grills shish kabob on a small grill .,472
114954667.jpg, 3, An old man is cooking his food .,472
114954667.jpg, 4, A man checking food on a grill .,472
115018808.jpg, 0," A man jogs down a city street , with a line attached to his back that vanishes out of the left side of the picture ; a smiling cyclist rides past .",473
115018808.jpg, 1, A young man runs with goggles above his eyes and a bungee cord tethered to him as a man on a bicycle with a white helmet laughs .,473
115018808.jpg, 2, A man wearing a black shirt and goggles is running along the street,473
115018808.jpg, 3, A man wearing black clothes runs next to a woman on a bicycle .,473
115018808.jpg, 4, A man is running and a girl is riding a bike .,473
1150429218.jpg, 0," A man in a gray cap , a pink tank top and short skirt , pink-and-black striped socks , and boots juggles knives in front of a brick building whose sign reads "" The Pump Room "" while onlookers watch .",474
1150429218.jpg, 1," An male entertainer is wearing women 's clothing that consists of a pink tank top , skirt , knee high socks , and a hairnet , performing on a unicycle a juggling knives while a crowd watches .",474
1150429218.jpg, 2," A man , wearing a short pink skirt , long striped socks , a pink tank top , and a hairnet , is juggling knives to the amusement of onlookers .",474
1150429218.jpg, 3, A street juggler performing while wearing a colorful outfit .,474
1150429218.jpg, 4, A man in a skirt is jumping while juggling knives .,474
115125072.jpg, 0, Five Asian doctors in green hospital scrubs and masks having a discussion over what appears to be an ongoing operation .,475
115125072.jpg, 1, A five person surgical team is about to perform an operation in a hospital .,475
115125072.jpg, 2, Doctors wearing green scrubs are performing surgery on a patient,475
115125072.jpg, 3, Group of Doctors wearing green outfit perform a surgery .,475
115125072.jpg, 4, Medical professionals are wearing green scrubs .,475
1151321278.jpg, 0, A little boy is standing on the beach with a blue bucket and a green shovel while looking at the water .,476
1151321278.jpg, 1, A young boy in hawaiian style swim trunks holds a plastic bucket and shovel on the shore of the ocean .,476
1151321278.jpg, 2, A young boy in swimming trunks holds a blue pail and a bright green shovel on a sandy beach .,476
1151321278.jpg, 3, A boy standing at the beach holding a blue pale and a green shovel .,476
1151321278.jpg, 4, A young boy looks at the ocean while holding a green shovel .,476
1151466868.jpg, 0, A young girl wears a shirt and shorts as she plays in the ocean 's surf .,477
1151466868.jpg, 1, A small girl spins in the waves in the bright sun .,477
1151466868.jpg, 2, Girl running through the water near the shore .,477
1151466868.jpg, 3, The little girl splashes through the water .,477
1151466868.jpg, 4, A young girl plays in shallow water .,477
1152274630.jpg, 0," Three people , two males and a female , are sitting in front of a tall tree on the ground during a rest from a hike .",478
1152274630.jpg, 1," Three people sitting outside on small rocks behind a big bush , wearing long pants .",478
1152274630.jpg, 2, Three men pose sitting in the shade on a hillside next to a backpack .,478
1152274630.jpg, 3, Two men and a woman sit in front of a tree and have a snack .,478
1152274630.jpg, 4, Three hikers rest in the shade of a tree in the desert .,478
115275671.jpg, 0, A man with a pitchfork stands near a bucket of branches across from an apartment complex .,479
115275671.jpg, 1, A man in a hat and coat is holding a pitchfork and posing for a picture .,479
115275671.jpg, 2, A man in a blue jacket and gray paints gardening in front of buildings .,479
115275671.jpg, 3, A man landscaping an area for preparation to the upcoming season .,479
115275671.jpg, 4, A Caucasian male is performing yard work outside a building .,479
115275691.jpg, 0, An elderly man holding a pitchfork and doing some yard work .,480
115275691.jpg, 1, A man doing clean up work of brush around a public area .,480
115275691.jpg, 2, a groundskeeper has collected a bucket full of sticks .,480
115275691.jpg, 3, A worker with a pitchfork is standing outside .,480
115275691.jpg, 4, A man in a blue jacket is holding a rake .,480
115275821.jpg, 0, A man and dog concentrating on a camera taking their picture in the street .,481
115275821.jpg, 1, Black and white dog looking at camera with man bent over in the background .,481
115275821.jpg, 2, White with black spots dog is being looked at by a man on the street .,481
115275821.jpg, 3, A man and his dog are both interested in the photographer .,481
115275821.jpg, 4, A black and white dog standing near a man .,481
11533606.jpg, 0, A male figure in a long-sleeve shirt and suspenders is standing in the entry to a black train .,482
11533606.jpg, 1, A wax figurine wearing an engineers hat is standing in the doorway of the train engine .,482
11533606.jpg, 2," A male mannequin dressed as a train conductor , standing on a black train car .",482
11533606.jpg, 3, A man wearing suspenders in standing on a train .,482
11533606.jpg, 4, Train operator on a stopped train .,482
11536856.jpg, 0, Two ladies are cooking & talking and two gentlemen are talking in the opposite site of the kitchen .,483
11536856.jpg, 1, Two men and two women are preparing food and talking in a kitchen .,483
11536856.jpg, 2, Two men and two women are preparing a large meal in the kitchen .,483
11536856.jpg, 3, Four middle-aged people are preparing a meal in a kitchen .,483
11536856.jpg, 4, An elderly woman places carrots into a casserole .,483
1153704539.jpg, 0, a young girl wearing a blue shirt marching in a band playing a trumpet,484
1153704539.jpg, 1, Girl wearing blue shirt and black shorts plays trumped outside .,484
1153704539.jpg, 2, A teenager plays her trumpet on the field at a game .,484
1153704539.jpg, 3, A girl playing trumpet in a marching band .,484
1153704539.jpg, 4, Girl playing the trumpet in a marching band,484
1153857697.jpg, 0, A man in tan shorts talking to a young girl in a red shirt .,485
1153857697.jpg, 1, A man and a woman under a structure in an outdoor setting .,485
1153857697.jpg, 2, A girl talking to a man holding various materials .,485
1153857697.jpg, 3, Girl learning about animals at the zoo .,485
1153857697.jpg, 4, Employees of a park discussing work .,485
1154080132.jpg, 0, Two young boys in black are fishing as a young blue in blue watches .,486
1154080132.jpg, 1, A group of friends are fishing off the loading ramp,486
1154080132.jpg, 2, Three young boys fish on a man-made structure .,486
1154080132.jpg, 3, Three young boys are fishing at a lake .,486
1154080132.jpg, 4, three young boys fish at a boat launch .,486
115452730.jpg, 0, A woman with a small child in her lap reading a picture book .,487
115452730.jpg, 1, A mother and son read a book about dinosaurs together .,487
115452730.jpg, 2, The woman is reading to a small boy about dinosaurs .,487
115452730.jpg, 3, A woman and small boy are looking at a book .,487
115452730.jpg, 4, A woman reading a book to a child .,487
1154930578.jpg, 0," Two women , sitting at a table , with a green straw inside of a drink .",488
1154930578.jpg, 1, A lady in a gray shirt sits calmly by her friend at the table .,488
1154930578.jpg, 2, Two young girls are sitting at a table drinking and eating .,488
1154930578.jpg, 3, Two women are sitting at a table in a restaurant .,488
1154930578.jpg, 4, Two women are sitting at a table .,488
11551286.jpg, 0, A little toddler boy is crying while walking .,489
11551286.jpg, 1, A dark-haired little boy is very upset .,489
11551286.jpg, 2, A baby boy in overalls is crying .,489
11551286.jpg, 3, A little boy in overalls crying .,489
11551286.jpg, 4, A barefoot boy is crying .,489
1155138244.jpg, 0, Woman dressed in a green hat and apron is holding a tray full of drink samples .,490
1155138244.jpg, 1, An Asian girl in a green hat and apron is serving drinks on a tray .,490
1155138244.jpg, 2, The waitress offers complimentary tea to the patrons .,490
1155138244.jpg, 3, A girl hands out Starbucks samples at a street fair .,490
1155138244.jpg, 4, a Starbucks barista offering up a tray of drinks,490
115684808.jpg, 0, Three people are standing in the snow preparing an ice fishing boat .,491
115684808.jpg, 1, Three men are setting up a sledge on a snowy plain .,491
115684808.jpg, 2, Three people in the snow put their gear in order .,491
115684808.jpg, 3, Three men loading items on a sled .,491
115684808.jpg, 4, Three people and a sled .,491
1157215900.jpg, 0," A woman in an outdoor marketplace , wearing a large cone shaped hat , standing behind two large baskets containing loaves of bread .",492
1157215900.jpg, 1, A woman in a hat is either selling or buying bread that is stacked in two different woven baskets .,492
1157215900.jpg, 2, An older person sits on the street to sell their bread .,492
1157215900.jpg, 3, A person is sitting behind two large baskets of bread .,492
1157215900.jpg, 4, An older asian woman displaying bread for sale,492
115767961.jpg, 0, A man in a white and black uniform carries luggage and blankets across a sidewalk outside of a red bricked building .,493
115767961.jpg, 1, A man in an pilot uniform is walking down the sidewalk carrying luggage .,493
115767961.jpg, 2, A pilot in his uniform carrying luggage on his way to work .,493
115767961.jpg, 3, A man walking beside a house with bags .,493
115767961.jpg, 4, A pilot is leaving a home .,493
1157855775.jpg, 0, Three people are walking on a lake shore with houses on the other side .,494
1157855775.jpg, 1, People walking along a river near a beautiful homestead .,494
1157855775.jpg, 2, People walking along a lake with houses in the distance .,494
1157855775.jpg, 3, Three people walk on grass adjacent to a river .,494
1157855775.jpg, 4, Three people are standing near a lake .,494
1158255688.jpg, 0, A woman in a red swimsuit and blue swim cap swims underwater while wearing a pair of yellow nose plugs .,495
1158255688.jpg, 1, A female swimmer wearing a swim cap and nose clips moves slowly through the water is seen from below .,495
1158255688.jpg, 2, A female swimmer swimming underwater with a nose clip and cap on her head .,495
1158255688.jpg, 3, A female swimmer is submerged horizontally in a swimming pool .,495
1158255688.jpg, 4, A female swimmer in a blue cap swimming underwater .,495
1158505981.jpg, 0," An older bearded gentleman in glasses is reading a book in front of an open laptop , possibly in a classroom .",496
1158505981.jpg, 1, An elderly man with glasses pages through a book on a laptop with three other men,496
1158505981.jpg, 2, Four men - one looking at a book - sit in front of laptops .,496
1158505981.jpg, 3, People are engaged in worked involving laptops .,496
1158505981.jpg, 4, Four men sitting and working on laptops .,496
1158897994.jpg, 0, A man in a baseball cap cleans out a blue colored pit outside where colorful Christmas lights hang above him .,497
1158897994.jpg, 1, A man in a baseball tee-shirt is sweeping what appears to be an empty pond in a festive looking backyard .,497
1158897994.jpg, 2," A man is sweeping a large blue surface that has "" Rock Bowl "" written on it .",497
1158897994.jpg, 3, A man is sweeping the bottom of an empty shallow pool .,497
1158897994.jpg, 4," Guy in a hat , he is cleaning out an empty pool .",497
115903799.jpg, 0, A barefoot young girl in a pink gown is asleep on a hard wood floor cuddling her baby doll .,498
115903799.jpg, 1," A little girl dressed in a princess costume , asleep on a wood floor .",498
115903799.jpg, 2, There is a girl in all pink sleeping on the floor with her dolls .,498
115903799.jpg, 3, a girl sleeping with a baby doll wearing a princess costume,498
115903799.jpg, 4, A child dressed in a princess outfit sleeping .,498
1159381599.jpg, 0, Person in a brown sweatshirt does a flip in midair over a trampoline with a river and electrical lines in the background .,499
1159381599.jpg, 1, A young adult is doing a back flip on a trampoline near a lake .,499
1159381599.jpg, 2, A woman is doing flips on a trampoline in front of a lake .,499
1159381599.jpg, 3, A woman does a somersault on a trampoline on the beach .,499
1159381599.jpg, 4, Trampolines are a fun way to exercise .,499
1159425410.jpg, 0, A female washes her medium-sized dog outdoors in a plastic container while a friend secures it with a leash .,500
1159425410.jpg, 1," A brown dog is in a blue tub , while one person holds his leash and another is soaping him .",500
1159425410.jpg, 2, Two people give a dog a bath outdoors in a blue container .,500
1159425410.jpg, 3, A small brown dog is being washed in a small blue bin .,500
1159425410.jpg, 4, A dog calmly waits until his bath is over .,500
1159574340.jpg, 0, A child jumping into a lake in a wooded area while another child plays on the shore .,501
1159574340.jpg, 1, The man takes a leap into the water with his shoes on .,501
1159574340.jpg, 2, A child jumps into the water with his sneakers on .,501
1159574340.jpg, 3, Little boy in sneakers jumping into water .,501
1159574340.jpg, 4, A kid jumping into a pool of water .,501
116002648.jpg, 0, A child wearing a gray hat and black jacket while sleeping on a red coat .,502
116002648.jpg, 1," Child in black jacket , red pants and fleece had sleeps on a red jacket .",502
116002648.jpg, 2, A young child is sleeping on a man 's coat on the floor .,502
116002648.jpg, 3, A young child in a jacket and a hat sleeping .,502
116002648.jpg, 4, A child sleeping on the floor .,502
1160034462.jpg, 0, White-haired man in gray sweater and a straw hat sitting on a bench under a tree .,503
1160034462.jpg, 1, The old man in the brown hat is sitting on the bench .,503
1160034462.jpg, 2, A elderly man in a straw hat is sitting on a bench .,503
1160034462.jpg, 3, An old man in a straw hat sits on a park bench .,503
1160034462.jpg, 4, a elderly man sits alone on a park bench .,503
1160128934.jpg, 0," Three children sit on the grass , one laying down , one in overalls smiling and one in green looking through a tote bag .",504
1160128934.jpg, 1, Several children are sitting on a blanket on the ground while one digs through a bag .,504
1160128934.jpg, 2, Three small children On a blanket on the ground surrounded by people in wheelchairs .,504
1160128934.jpg, 3," Three kids on a grass field , one of them searching for food in her mom 's purse .",504
1160128934.jpg, 4, Three children are sitting in the grass surrounded by their parents .,504
116021030.jpg, 0, The man in the hooded sweatshirt is controlling the large machine .,505
116021030.jpg, 1, A man with his jacket hood up sits on a machine .,505
116021030.jpg, 2, A worker operates machinery on a cold day .,505
116021030.jpg, 3, A black man operates an orange crane .,505
116021030.jpg, 4, A man operates an orange crane .,505
1160441615.jpg, 0, Three girls are walking across a bridge covered with wood and surrounded by trees .,506
1160441615.jpg, 1, Three girls walk under an arbor on a path surrounded by trees .,506
1160441615.jpg, 2, Three women walk through a plant covered atrium hallway .,506
1160441615.jpg, 3, Three girls walking along an arched garden pathway .,506
1160441615.jpg, 4, Three women walking through a tunnel in a park .,506
1160841776.jpg, 0, The view from a overlook at the public beach .,507
1160841776.jpg, 1, Many people are at a shallow blue beach .,507
1160841776.jpg, 2, people enjoying a sunny day at the beach,507
1160841776.jpg, 3, Numerous people gathered at a beach .,507
1160841776.jpg, 4, A beach is full of many people .,507
11610969.jpg, 0," A woman in a blue shirt with a blue bag passes by a large yard sale with colorful clothes , adults and children within .",508
11610969.jpg, 1, People are gathered around and walking buy a display of clothing and other items .,508
11610969.jpg, 2, People are shopping outside surrounded by a metal fence .,508
11610969.jpg, 3, Various people shop at a street clothing sale .,508
11610969.jpg, 4, A big outdoor market along a fence .,508
1161159603.jpg, 0, A man standing up in a boat paddling toward a shore lined with furniture and other large objects .,509
1161159603.jpg, 1, Man in stand up primitive canoe paddling in urban congested and contaminated area .,509
1161159603.jpg, 2," ON a shantytown lined river , a man in a red shirt paddles a boat while standing .",509
1161159603.jpg, 3, Man paddling a boat on a river near the bank .,509
1161159603.jpg, 4, man in a boat looking at a disaster .,509
1162606352.jpg, 0, An Asian woman and an African American woman are displaying their culinary dishes .,510
1162606352.jpg, 1, Two women stand together holding a pot and a pan of food .,510
1162606352.jpg, 2, Two girls with pots show off their cooking .,510
1162606352.jpg, 3, Friend show you what they have cooked .,510
1162606352.jpg, 4, two women are cooking together,510
1163282319.jpg, 0," A little girl with a red hood and shirt is sitting with legs sprawled on a rock , her mouth open .",511
1163282319.jpg, 1," A girl dressed in a red top , a red cap , and light colored shorts , sits on a rock outside .",511
1163282319.jpg, 2, A young girl wearing yellow flip-flops is sitting on a large boulder .,511
1163282319.jpg, 3, A little girl in a red hat and yellow flip-flops sits on a rock .,511
1163282319.jpg, 4, The little girl sits on top of a rock .,511
1163297375.jpg, 0, Blond woman driving a red bicycle carriage holds the tip of her hat and poses for the camera with a customer seated in the back .,512
1163297375.jpg, 1," A girl wearing a striped shirt , plaid shorts , and a baseball hat is on a bike , pulling a man in a red cart with a black top .",512
1163297375.jpg, 2, A blond girl in plaid shorts is driving a bearded man around the city in a bicycle taxi .,512
1163297375.jpg, 3, A woman with a baseball cap on riding a bike while pulling a man sitting in a cart .,512
1163297375.jpg, 4, A girl driving a Rickshaw at night with a man as her passenger .,512
116337803.jpg, 0, A young woman is stirring something in a pot while a young boy wearing a flowered apron stands by her .,513
116337803.jpg, 1, A boy in a flowered apron standing at a stove while a woman stirs a pot in the background .,513
116337803.jpg, 2, A young boy in a flowered apron is helping his mother cook .,513
116337803.jpg, 3, A young boy standing next to a woman is helping her cook .,513
116337803.jpg, 4, A little boy in an apron helps his mother cook .,513
1163438830.jpg, 0," A woman carried a cake ito the room with three candles as another woman holding a flute glass of wine , holds up her hand .",514
1163438830.jpg, 1, A young man is presenting another woman with a cake with three candles on top .,514
1163438830.jpg, 2, A woman bringing a birthday cake to another woman with a glass of wine .,514
1163438830.jpg, 3, Two young women celebrating a birthday with cake and wine .,514
1163438830.jpg, 4, Women celebrating a birthday with cake .,514
116382784.jpg, 0, Two Asian women and an Asian girl are sitting at a farmers market and are selling produce including yams .,515
116382784.jpg, 1, The asian girl behind the fruit stand is having a surprised look to a camera .,515
116382784.jpg, 2, A young village girl is making a funny face while buying goods at a market .,515
116382784.jpg, 3, The woman with the hat is selling some fruits and root crops .,515
116382784.jpg, 4, Surprised girl at a fruit stand .,515
116409198.jpg, 0, A mountaineer sits in the snow in front of a yellow tent under clear blue sky .,516
116409198.jpg, 1, Person wearing a hooded jacket sitting on snow in front of a yellow tent .,516
116409198.jpg, 2, Young man in hooded jacket sitting on snow in mountain area .,516
116409198.jpg, 3, A man sitting near a tent in the snow and ice .,516
116409198.jpg, 4, A man eats near a tent in the snow .,516
1164131282.jpg, 0, A gray dog beside a black and white dog running in green grass .,517
1164131282.jpg, 1, Two dogs run along a grassy field while one bites the other .,517
1164131282.jpg, 2," two dogs , playing in a field , wrestling with each other",517
1164131282.jpg, 3, two dogs are wrestling in a grassy field .,517
1164131282.jpg, 4, Two dogs wrestle in a field .,517
116450583.jpg, 0, A man in an orange safety vest kneels on a train track while repairing a passenger train .,518
116450583.jpg, 1, A man in a safety vest is kneeling down and working on a train .,518
116450583.jpg, 2, A man in an orange vest works on fixing a train .,518
116450583.jpg, 3, A man in an orange vest is working on a train .,518
116450583.jpg, 4, A repairman is working on a train .,518
116457850.jpg, 0," Four men working putting a tree into the ground , two are looking away , while the other two are shoveling the tree into the ground .",519
116457850.jpg, 1," Two workers holding up the tree look around , while the other two work hard with their shovels .",519
116457850.jpg, 2, Workers in yellow safety vests plant a tree in a city walkway .,519
116457850.jpg, 3, Five construction workers dig a hole to plant a tree .,519
116457850.jpg, 4, Four road workers planting a tree .,519
